MSA,Water_Using_Cluster,Days,Bathtub_prop,RO_system_prop,Humidifer_prop,Evaporative_cooler_prop,Ice_make_prop,Year_built_mean,Home_value_per_sqft_prctl_mean,Home_size_prctl_mean,Avg_msa_daily_temp,Avg_msa_daily_ppt,daily_vol_cw_pc,daily_vol_dw_pc,daily_vol_faucet_pc,daily_vol_indoor_pc,daily_vol_leak_pc,daily_vol_shower_pc,daily_vol_soft_pc,daily_vol_toilet_pc,Daily_vol_mean
"Austin, Tx",Medium Water-Using Cluster,35,0.485714286,0.118367347,0.016326531,0,0.416326531,22.32608696,0.493938967,0.501812928,14.4730835,0.000955611,43.4723315,7.084924231,18.15683074,20.7170032,53.12237045,49.39827872,86.57660044,48.5438877,132.7685609
"Austin, Tx",Medium Water-Using Cluster,36,0.489626556,0.116182573,0.01659751,0,0.423236515,22.5154185,0.504006918,0.503520803,12.778579,0,38.48830016,6.910568188,17.47006277,20.65323592,62.73057006,51.16377384,93.17726811,48.15736033,132.6390952
"Austin, Tx",Medium Water-Using Cluster,37,0.487704918,0.110655738,0.016393443,0,0.413934426,22.53043478,0.500310316,0.4992178,11.458455,0,44.75623122,6.465730794,17.82738372,21.9494256,62.35584274,52.11344196,53.00764544,46.4658218,132.1586494
"Austin, Tx",Medium Water-Using Cluster,38,0.485232068,0.113924051,0.016877637,0,0.417721519,22.41704036,0.509252097,0.505192407,16.696476,0.0584129,50.33124822,7.238369584,17.96435737,21.82013223,49.83106192,51.93164761,78.05729198,50.78261735,140.5706117
"Austin, Tx",Medium Water-Using Cluster,39,0.493775934,0.12033195,0.01659751,0,0.419087137,22.36563877,0.501489865,0.509119255,16.590858,0.29564235,46.2919998,7.149186998,21.31709312,23.52899019,91.49281895,49.24195658,70.51958533,52.39178716,151.2858668
"Austin, Tx",Medium Water-Using Cluster,40,0.475409836,0.114754098,0.016393443,0,0.397540984,22.55458515,0.497323314,0.504518248,12.143879,0,44.39133336,7.623210575,17.70193788,28.50540711,57.76562563,50.10919652,169.9070666,48.24586022,137.1391645
"Austin, Tx",Medium Water-Using Cluster,41,0.486166008,0.114624506,0.015810277,0,0.407114625,22.57563025,0.500549935,0.502893877,13.623877,0.000616415,45.16330989,7.052125703,17.17838729,23.17829341,60.77362207,55.59915069,80.6720063,46.57309246,136.3081522
"Austin, Tx",Medium Water-Using Cluster,42,0.492610837,0.113300493,0.012315271,0,0.381773399,21.54663212,0.492360608,0.502154582,20.292377,2.83E-05,55.17693988,5.823824404,16.46342756,18.3562571,40.72195188,50.10940369,82.12926623,50.85370915,130.1756471
"Austin, Tx",Medium Water-Using Cluster,43,0.497487437,0.113065327,0.012562814,0,0.394472362,21.62962963,0.492882617,0.499812375,19.464064,0.006593132,48.7733833,5.463953105,17.03541348,21.35277165,50.01399105,50.43010141,84.33682194,51.3822919,129.6585331
"Austin, Tx",Medium Water-Using Cluster,44,0.497524752,0.106435644,0.012376238,0,0.396039604,21.52864583,0.499400923,0.499083724,9.948958,0,48.01196251,6.666035954,16.74851396,22.35237567,55.94131178,52.12284173,73.7694448,54.68256185,134.610216
"Austin, Tx",Medium Water-Using Cluster,45,0.503836317,0.109974425,0.012787724,0,0.396419437,21.55525606,0.490337456,0.50118458,7.86054,0,50.92999081,6.466955709,17.28546207,17.08494052,43.96983597,54.69750318,73.0769739,57.62760705,135.4965052
"Austin, Tx",Medium Water-Using Cluster,46,0.508951407,0.109974425,0.012787724,0,0.409207161,21.33333333,0.493776374,0.501833581,8.635844,0,51.09505072,6.766545562,18.69014178,18.6713356,41.5651887,54.2695118,68.89946085,57.82153188,140.6168318
"Austin, Tx",Medium Water-Using Cluster,47,0.510050251,0.113065327,0.012562814,0,0.409547739,21.21164021,0.496579215,0.505821737,15.253962,0,54.16287738,6.303597738,18.73932675,19.21982183,34.46620526,52.94412082,97.10058053,56.86864226,142.3422683
"Austin, Tx",Medium Water-Using Cluster,48,0.50872818,0.109725686,0.012468828,0,0.403990025,21.70157068,0.502717378,0.497148828,16.707241,0,42.39245462,5.521633836,17.01651399,19.54891459,47.41058318,49.92553746,70.70571748,53.27566088,128.0847639
"Austin, Tx",Medium Water-Using Cluster,49,0.510050251,0.110552764,0.012562814,0,0.399497487,21.32275132,0.498607993,0.501896159,17.109198,0.054637354,53.62953017,5.973355007,16.38716111,16.43912724,44.97891385,50.97455361,49.86349589,50.89565318,123.6708561
"Austin, Tx",Medium Water-Using Cluster,50,0.50617284,0.111111111,0.012345679,0,0.407407407,21.43116883,0.499257103,0.498434721,15.106267,0.61619234,54.52815976,5.92943369,17.18325384,19.28522194,39.29119478,52.56029088,68.58728851,51.12929934,128.2390507
"Austin, Tx",Medium Water-Using Cluster,51,0.502525253,0.113636364,0.012626263,0,0.396464646,21.46153846,0.500044807,0.503854931,12.002502,0.000260302,44.49093118,5.944937719,15.82085459,19.09196796,44.94147888,48.88289307,61.53838046,50.22016949,121.311606
"Austin, Tx",Medium Water-Using Cluster,52,0.502538071,0.114213198,0.012690355,0,0.398477157,21.42245989,0.499886027,0.506322641,11.758768,0.008067672,46.55714095,6.247670532,17.76980601,19.84479956,34.62110174,49.82222188,85.94383472,52.15548864,128.3543952
"Austin, Tx",Medium Water-Using Cluster,53,0.502525253,0.113636364,0.012626263,0,0.401515152,21.38031915,0.49997407,0.504150567,10.245224,0.024262479,51.12777894,6.624567765,19.33133768,20.75115137,43.49479164,55.29946931,86.39361541,58.06108307,144.4512614
"Austin, Tx",Medium Water-Using Cluster,54,0.501253133,0.110275689,0.012531328,0,0.398496241,21.43421053,0.499501678,0.5029185,7.4146595,0.04419866,44.01727593,6.232033109,16.88694309,16.84077642,56.00501247,52.81793795,101.5094401,50.00710983,126.6552298
"Austin, Tx",Medium Water-Using Cluster,55,0.4975,0.1075,0.0125,0,0.3925,21.38157895,0.495525331,0.503297225,6.4831066,5.082923,43.99710878,6.095265728,16.5616308,19.42335108,43.07541392,50.77324945,42.13486785,49.00915064,122.5208572
"Austin, Tx",Medium Water-Using Cluster,56,0.497461929,0.109137056,0.012690355,0,0.393401015,21.5828877,0.494520422,0.505357069,7.282072,19.914465,48.16794381,6.008339457,15.90779267,16.57719198,46.24175685,50.33917282,97.38850957,50.15350681,124.5623206
"Austin, Tx",Medium Water-Using Cluster,57,0.507537688,0.113065327,0.012562814,0,0.40201005,21.52380952,0.498464739,0.505187331,5.9401565,2.98E-05,48.21344906,6.203832188,16.66173195,21.34701717,50.1603504,53.41404679,103.5625683,51.25682047,130.0041145
"Austin, Tx",Medium Water-Using Cluster,58,0.506265664,0.112781955,0.012531328,0,0.401002506,21.35526316,0.497757256,0.506865807,6.2765517,0.004993467,47.80643938,6.321549662,16.33710651,17.35239771,39.79992288,47.13146228,121.924978,50.54811637,120.9206198
"Austin, Tx",Medium Water-Using Cluster,59,0.50255102,0.112244898,0.012755102,0,0.395408163,21.52815013,0.499127208,0.509362587,7.009203,1.4950733,53.23450053,6.319328862,17.5403759,21.12346565,39.92025805,50.66808663,46.75730993,55.95505297,130.7271586
"Austin, Tx",Medium Water-Using Cluster,60,0.506361323,0.111959288,0.012722646,0,0.396946565,21.3315508,0.49571376,0.505760206,13.792621,1.6575454,59.26486417,7.217195336,20.16956325,19.50283409,36.90825381,57.91802716,80.58641204,58.70889523,149.7219565
"Austin, Tx",Medium Water-Using Cluster,61,0.503856041,0.11311054,0.01285347,0,0.398457584,21.42702703,0.495772778,0.508472752,11.617946,1.8435593,42.14053215,6.041684664,17.94439124,19.94196225,41.41190037,48.32161987,108.869175,55.26614081,130.1280841
"Austin, Tx",Medium Water-Using Cluster,62,0.508997429,0.115681234,0.01285347,0,0.403598972,21.32702703,0.498526303,0.508574501,-0.51750684,0.87717295,52.19158443,6.085091943,18.82426226,13.99951664,43.2960143,48.59428634,59.34442308,56.55772109,128.1370577
"Bakersfield, Ca",High Water-Using Cluster,1,0.575342466,0.04109589,0,0.068493151,0.369863014,35.26760563,0.492887308,0.492850498,7.3238926,0,66.59054421,7.62729873,16.44128987,20.51774123,49.0853331,55.01339752,,49.5354721,139.7917305
"Bakersfield, Ca",High Water-Using Cluster,2,0.581081081,0.040540541,0,0.067567568,0.378378378,35,0.489855589,0.494534884,7.6723666,5.0890527,74.18660035,6.347283487,16.02646694,28.73610273,89.65201514,50.59715175,,55.00261647,139.9677059
"Bakersfield, Ca",High Water-Using Cluster,3,0.575342466,0.04109589,0,0.068493151,0.369863014,34.29577465,0.491198708,0.494803987,7.634583,2.783066,60.42414593,4.46374416,17.57467027,26.33750535,42.69767146,48.69746741,,52.54967534,132.6047649
"Bakersfield, Ca",High Water-Using Cluster,4,0.557142857,0.042857143,0,0.071428571,0.357142857,33.5,0.488638501,0.503222839,10.812568,1.2123168,79.48544149,5.876590207,20.42540878,31.89874545,41.78872218,47.32307097,,58.43419712,149.2330189
"Bakersfield, Ca",High Water-Using Cluster,5,0.583333333,0.041666667,0,0.069444444,0.375,34.6,0.497295695,0.49520391,9.788813,1.0198956,57.58514062,7.613728034,19.6849947,16.9598506,89.70614371,54.56704028,,55.0273517,151.7774587
"Bakersfield, Ca",High Water-Using Cluster,6,0.579710145,0.043478261,0,0.057971014,0.376811594,33.7761194,0.498662842,0.504016913,7.1698923,1.1291974,51.03493653,5.133089042,18.11406223,11.55776969,40.03258074,46.17250023,,52.45015219,131.4316179
"Bakersfield, Ca",High Water-Using Cluster,7,0.577464789,0.042253521,0,0.056338028,0.366197183,35.60869565,0.499852959,0.4899829,6.6518025,1.0957981,66.20808126,7.251249205,19.87589254,20.42437448,24.17796562,52.15806298,,57.21731439,144.7412511
"Bakersfield, Ca",High Water-Using Cluster,8,0.581081081,0.040540541,0,0.067567568,0.378378378,35.69444444,0.494162101,0.491247953,5.2354226,0,60.84877027,6.046089326,16.72420801,18.02867755,62.78099008,45.06059927,28.5648977,51.62470327,137.2132075
"Bakersfield, Ca",High Water-Using Cluster,9,0.581081081,0.040540541,0,0.067567568,0.378378378,35.59722222,0.493478943,0.497132329,5.2773933,0,52.68750763,5.927993068,13.97818388,22.25643571,40.73622837,48.8153842,,54.29889546,131.7457879
"Bakersfield, Ca",High Water-Using Cluster,10,0.569444444,0.041666667,0,0.069444444,0.375,35.55714286,0.486814649,0.502177283,6.909458,0.014340304,38.43115922,6.094826183,15.35627485,29.92935865,56.22693939,49.90487572,87.76971142,52.08542799,136.0824639
"Bakersfield, Ca",High Water-Using Cluster,11,0.547945205,0.04109589,0,0.068493151,0.369863014,36.14084507,0.488544958,0.491146179,8.746145,8.264609,74.95193471,5.868002374,18.17650973,23.58057366,46.31929916,50.96356068,56.44576016,58.5393824,157.4437983
"Bakersfield, Ca",High Water-Using Cluster,12,0.578947368,0.039473684,0,0.065789474,0.381578947,35.43243243,0.492450703,0.494098439,5.3534837,5.375291,55.28657503,9.465790047,18.92117184,32.703038,31.56017228,50.57460407,,56.47405144,148.9204993
"Bakersfield, Ca",High Water-Using Cluster,13,0.565789474,0.039473684,0,0.065789474,0.368421053,35.02702703,0.490582034,0.493574387,3.4623644,0.2270956,75.40563673,6.820799169,17.51873438,29.38183708,42.75816133,52.70055142,,53.18376172,151.3477971
"Bakersfield, Ca",High Water-Using Cluster,14,0.56,0.04,0,0.066666667,0.36,34.78082192,0.490787003,0.495132429,3.7280295,0,56.20327049,6.513135666,18.01512736,17.7433395,47.03262901,54.08257429,,56.32653472,148.4368486
"Bakersfield, Ca",High Water-Using Cluster,15,0.565789474,0.039473684,0,0.052631579,0.368421053,34.82432432,0.498575583,0.488701816,4.3976293,0,53.91486044,5.852251878,16.17246862,25.76288498,52.63340851,49.74202287,,50.34824242,139.0993526
"Bakersfield, Ca",High Water-Using Cluster,16,0.58974359,0.038461538,0,0.076923077,0.397435897,35.22368421,0.494616088,0.496821705,5.103386,0,43.11093722,5.012907603,15.73042428,32.51672706,49.85726482,53.33960093,,53.11428986,144.6664331
"Bakersfield, Ca",High Water-Using Cluster,17,0.58974359,0.038461538,0,0.076923077,0.397435897,35.22368421,0.494616088,0.496821705,5.4642816,0,47.52676015,6.812357679,18.02119513,27.79002364,63.76620465,51.68558988,,54.87380232,144.3808738
"Bakersfield, Ca",High Water-Using Cluster,18,0.56,0.04,0,0.066666667,0.386666667,35.8630137,0.491737847,0.500413437,3.8011646,0,65.34715511,7.147054851,16.88504471,25.17248851,87.7198391,59.62501249,,55.55040899,163.2426176
"Bakersfield, Ca",High Water-Using Cluster,19,0.576923077,0.038461538,0,0.064102564,0.384615385,35.26315789,0.491907152,0.501691473,4.14761,0,61.33907547,6.15470525,19.68930487,20.51009783,60.83438132,51.86285521,,59.82686484,155.8975803
"Bakersfield, Ca",High Water-Using Cluster,20,0.576923077,0.038461538,0,0.064102564,0.384615385,35.26315789,0.491907152,0.501691473,5.12333,0,42.40452135,6.41788701,18.21459002,28.58703595,41.3268326,56.98036478,,56.68851231,148.6148965
"Bakersfield, Ca",High Water-Using Cluster,21,0.576923077,0.038461538,0,0.064102564,0.384615385,35.26315789,0.491907152,0.501691473,5.6635847,0,52.19646836,3.55746027,18.20779216,24.37463937,38.8568746,55.45697703,,54.70343185,144.175488
"Bakersfield, Ca",High Water-Using Cluster,22,0.565789474,0.039473684,0,0.065789474,0.368421053,35.16216216,0.492125011,0.498964638,6.07691,0,64.29486714,6.791501062,16.73040506,17.43709269,62.64690247,44.41775647,77.62075121,55.59818269,142.8726599
"Bakersfield, Ca",High Water-Using Cluster,23,0.567567568,0.040540541,0,0.067567568,0.364864865,34.86111111,0.49454146,0.495348837,6.3933926,0,64.47921858,4.45191119,21.22248594,27.65637656,48.9465483,57.95922002,,61.95887383,167.2013231
"Bakersfield, Ca",High Water-Using Cluster,24,0.577464789,0.042253521,0,0.070422535,0.38028169,35.1884058,0.499478517,0.500138509,7.6750913,0,59.68114853,7.688353931,23.74539149,47.35673491,30.81467198,52.79650525,,67.71034795,165.0990625
"Bakersfield, Ca",High Water-Using Cluster,25,0.571428571,0.014285714,0,0.085714286,0.342857143,33.76470588,0.504722417,0.487938216,8.502226,0,54.30274673,6.969235604,21.87893665,24.0964612,54.76050558,43.84128584,,69.10318558,148.8646799
"Bakersfield, Ca",High Water-Using Cluster,26,0.586666667,0.04,0,0.066666667,0.4,34,0.513850697,0.493898579,10.681657,0,87.45525435,7.027642088,18.29278125,34.69474054,48.97158168,53.2266982,,60.56854839,158.801946
"Bakersfield, Ca",High Water-Using Cluster,27,0.584415584,0.038961039,0,0.064935065,0.38961039,35.26666667,0.498561409,0.498183532,10.609092,0.3357054,64.93512155,4.905441359,16.61276206,31.47190198,37.65007993,49.64987928,82.256696,55.5869051,142.0957625
"Bakersfield, Ca",High Water-Using Cluster,28,0.576923077,0.038461538,0,0.064102564,0.384615385,34.81578947,0.497678496,0.506883721,10.55383,21.05332,61.62570313,5.362152638,17.09119198,22.10803057,37.97647507,57.90137479,,56.62285032,148.2748263
"Bakersfield, Ca",High Water-Using Cluster,29,0.594936709,0.050632911,0,0.075949367,0.405063291,35.31168831,0.496247263,0.507876377,7.868121,0.13669494,53.02262889,7.504218897,17.11440941,22.43305399,62.29184409,44.9774978,,55.63136364,132.7370853
"Bakersfield, Ca",High Water-Using Cluster,30,0.594936709,0.050632911,0,0.075949367,0.417721519,35.31168831,0.503053951,0.502928397,8.146068,1.3584613,61.428329,7.11898328,15.22189552,23.09043624,30.76825565,49.99348435,,59.14049241,139.1383141
"Bakersfield, Ca",High Water-Using Cluster,31,0.6,0.05,0,0.075,0.4125,35.53846154,0.501117365,0.498446089,11.830395,1.0487876,55.52810526,6.460176745,16.3461124,29.69047963,49.00525528,50.26662943,,60.10240088,147.2157542
"Bakersfield, Ca",High Water-Using Cluster,32,0.58974359,0.051282051,0,0.076923077,0.41025641,35.5,0.495725902,0.504568992,10.760222,19.614065,64.4173966,6.829489592,17.04423024,20.78863512,38.05324639,51.18449173,,65.05321747,148.8694842
"Bakersfield, Ca",High Water-Using Cluster,33,0.604938272,0.037037037,0,0.074074074,0.407407407,34.63291139,0.492279766,0.502325581,5.469592,2.9615352,61.02115637,4.519310785,17.69217817,21.2403152,48.14029532,53.14084001,,59.66501898,149.5026016
"Bakersfield, Ca",High Water-Using Cluster,34,0.602564103,0.038461538,0,0.064102564,0.41025641,34.26315789,0.501542009,0.503367442,4.9860764,4.618631,66.41850046,9.598327918,16.75240789,22.60677232,31.60233692,56.57243952,81.88080858,55.61693438,143.1707707
"Bakersfield, Ca",High Water-Using Cluster,35,0.666666667,0.074074074,0,0.074074074,0.481481481,36.28301887,0.490653479,0.529411896,7.5838594,0.48736295,38.12491997,7.872022191,11.57005767,20.85791977,56.4371841,49.46283357,,45.5759501,124.4786961
"Bakersfield, Ca",High Water-Using Cluster,36,0.672727273,0.072727273,0,0.072727273,0.472727273,36.87037037,0.498319888,0.525024133,10.347801,5.483556,55.12644862,6.239869683,17.80475631,35.43772521,42.39414891,45.27827577,,52.36811608,142.6535264
"Bakersfield, Ca",High Water-Using Cluster,37,0.692307692,0.076923077,0,0.076923077,0.480769231,36.11764706,0.501838371,0.53314186,7.999091,8.976075,52.71855155,5.703757026,16.33259032,22.28187911,26.41600409,45.59905586,,46.37147462,130.2404872
"Bakersfield, Ca",High Water-Using Cluster,38,0.673076923,0.076923077,0,0.076923077,0.480769231,36.76470588,0.492915092,0.52692093,7.0264807,0,44.43792751,8.901466684,19.45405808,16.72380736,54.0295457,51.78113681,,58.57526136,156.2964386
"Bakersfield, Ca",High Water-Using Cluster,39,0.666666667,0.078431373,0,0.078431373,0.470588235,37.34,0.505649009,0.524046037,8.479975,0.39372024,61.98466167,7.851399263,19.18004164,30.80427544,30.70339806,51.28603676,,55.44450252,161.3674121
"Bakersfield, Ca",High Water-Using Cluster,40,0.68627451,0.078431373,0,0.078431373,0.490196078,37.28,0.499136924,0.528972473,10.303232,3.111004,86.89374428,8.479713385,15.56603455,18.35295487,30.42443255,48.85599117,,44.41523729,139.4392952
"Bakersfield, Ca",High Water-Using Cluster,41,0.692307692,0.076923077,0,0.076923077,0.480769231,37.62745098,0.496135715,0.526937209,11.4058485,29.977936,54.13305375,7.900129949,17.59899351,14.47934565,41.82964467,40.82930749,,45.0771189,130.1162516
"Bakersfield, Ca",High Water-Using Cluster,42,0.6,0.053333333,0,0.066666667,0.4,35.93150685,0.505057485,0.504223191,8.589571,8.070343,35.54379192,5.850053612,15.25509141,12.91138016,33.52603787,57.88048446,,57.52725242,136.0349958
"Bakersfield, Ca",High Water-Using Cluster,43,0.597402597,0.051948052,0,0.064935065,0.402597403,36.13333333,0.498068428,0.497228158,7.376352,0.42292118,52.27395481,4.495901964,17.72388175,23.81350321,34.54960695,47.72561576,,52.92915868,137.0230538
"Bakersfield, Ca",High Water-Using Cluster,44,0.61038961,0.051948052,0,0.064935065,0.415584416,36,0.504816407,0.498035827,9.5813265,0.003519983,47.17352638,6.193316024,14.85257934,21.39076962,28.8275407,45.38182582,83.57230195,51.25078439,121.0393269
"Bakersfield, Ca",High Water-Using Cluster,45,0.621621622,0.054054054,0,0.067567568,0.432432432,36.31944444,0.505345959,0.504159843,10.139322,0.16626297,52.37588909,5.593210293,17.33196428,19.68196481,27.90362235,46.15315763,,60.84528078,137.1618501
"Bakersfield, Ca",High Water-Using Cluster,46,0.618421053,0.052631579,0,0.065789474,0.421052632,36.59459459,0.509689455,0.497290538,8.203518,14.446835,48.27042469,7.087891585,18.06817115,23.92204351,41.34420626,47.05089611,,58.27653407,134.1315888
"Bakersfield, Ca",High Water-Using Cluster,47,0.61038961,0.051948052,0,0.064935065,0.415584416,36,0.504816407,0.498035827,7.2379355,3.4728649,53.35629315,5.113898737,18.04090555,21.37517265,30.8402957,59.78190421,,56.09171341,150.8570228
"Bakersfield, Ca",High Water-Using Cluster,48,0.61038961,0.051948052,0,0.064935065,0.415584416,36,0.504816407,0.498035827,6.24065,4.1390643,49.48469169,6.340194831,17.08716331,22.52816469,28.38663167,45.31029777,,56.10801034,134.5995187
"Bakersfield, Ca",High Water-Using Cluster,49,0.613333333,0.053333333,0,0.066666667,0.413333333,36.24657534,0.509433658,0.500167959,3.5239468,0.04371737,65.15666806,7.319994927,16.77052662,20.42421068,28.65153492,54.58079767,,55.0341944,143.5496844
"Bakersfield, Ca",High Water-Using Cluster,50,0.6,0.053333333,0,0.066666667,0.413333333,36.17808219,0.505877313,0.503288114,4.3092566,0.002857083,58.32123402,6.093729985,17.31374471,20.85431542,34.86131783,54.84070263,,50.97036825,127.8229329
"Bakersfield, Ca",High Water-Using Cluster,51,0.594594595,0.054054054,0,0.067567568,0.405405405,36.91666667,0.496062851,0.500320996,3.884415,0.480629,45.94693,6.268619258,15.41557762,30.79051637,27.35871992,51.18601534,,52.85801848,129.5035796
"Bakersfield, Ca",High Water-Using Cluster,52,0.61971831,0.056338028,0,0.070422535,0.436619718,36.55072464,0.508892574,0.492380301,3.858629,0,48.57301386,6.124526437,18.431077,32.57583235,32.41077519,47.70445143,,58.00538313,134.927612
"Bakersfield, Ca",High Water-Using Cluster,53,0.611111111,0.055555556,0,0.069444444,0.444444444,37.08571429,0.509933184,0.487657567,4.835422,0,51.97740052,5.470834712,18.01399949,24.02895582,33.65223759,43.77522005,,54.72260698,135.805607
